latitude,longitude,grid_row,grid_col,plant_records,effort_intensity,weight
47.5625,1.0791666666666666,472,789,32.0,32.0,32.45
45.80416666666667,3.2874999999999996,683,1054,2919.461181640625,2919.461181640625,2919.911181640625
42.704166666666666,2.6624999999999996,1055,979,154.1984100341797,154.1984100341797,154.64841003417968
45.079166666666666,5.612500000000001,770,1333,1044.7015380859375,1044.7015380859375,1045.1515380859375
45.87916666666666,-1.2625000000000002,674,508,96.88117980957031,96.88117980957031,97.33117980957032
45.9125,2.4208333333333334,670,950,4317.0,4317.0,4317.45
47.65416666666667,1.395833333333333,461,827,156.8800048828125,156.8800048828125,157.3300048828125
47.2375,4.079166666666666,511,1149,980.5665283203125,980.5665283203125,981.0165283203125
42.87083333333334,1.8291666666666666,1035,879,319.4432678222656,319.4432678222656,319.8932678222656
45.145833333333336,5.9208333333333325,762,1370,1834.031005859375,1834.031005859375,1834.481005859375
44.44583333333333,3.020833333333334,846,1022,48.961483001708984,48.961483001708984,49.41148300170899
43.5125,-1.3375000000000004,958,499,96.88665008544922,96.88665008544922,97.33665008544922
45.8875,-0.9041666666666668,673,551,9.393644332885742,9.393644332885742,9.843644332885741
49.5125,4.0375,238,1144,1277.0,1277.0,1277.45
48.72083333333333,2.3625,333,943,619.1715698242188,619.1715698242188,619.6215698242188
45.854166666666664,6.0625,677,1387,4738.31103515625,4738.31103515625,4738.76103515625
43.87083333333334,6.6708333333333325,915,1460,20424.5859375,20424.5859375,20425.0359375
44.854166666666664,5.3375,797,1300,68.2696304321289,68.2696304321289,68.71963043212891
47.770833333333336,5.737500000000001,447,1348,6668.0,6668.0,6668.45
42.8125,-0.1875,1042,637,43.73185348510742,43.73185348510742,44.181853485107425
44.77916666666667,5.145833333333334,806,1277,402.2174987792969,402.2174987792969,402.66749877929686
45.1375,1.0541666666666663,763,786,99.08783721923828,99.08783721923828,99.53783721923828
45.8625,2.8874999999999993,676,1006,113.0,113.0,113.45
